Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      33/49          AdjacencyListGraph::~AdjacencyListGraph() [208]
[192]    0.0    0.00    0.00      49         AdjacencyListGraph::_clear() [192]
                0.00    0.00    1800/7782        std::list<neighbor_t, std::allocator<neighbor_t> >::~list() [54]
-----------------------------------------------
                0.00    0.00      40/40          void std::_Destroy<edge*>(edge*, edge*) [195]
[193]    0.0    0.00    0.00      40         void std::_Destroy_aux<true>::__destroy<edge*>(edge*, edge*) [193]
-----------------------------------------------
                0.00    0.00       4/40          std::_Vector_base<edge, std::allocator<edge> >::~_Vector_base() [234]
                0.00    0.00      36/40          std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
[194]    0.0    0.00    0.00      40         std::_Vector_base<edge, std::allocator<edge> >::_M_deallocate(edge*, unsigned long) [194]
                0.00    0.00      36/36          __gnu_cxx::new_allocator<edge>::deallocate(edge*, unsigned long) [197]
-----------------------------------------------
                0.00    0.00      40/40          void std::_Destroy<edge*, edge>(edge*, edge*, std::allocator<edge>&) [196]
[195]    0.0    0.00    0.00      40         void std::_Destroy<edge*>(edge*, edge*) [195]
                0.00    0.00      40/40          void std::_Destroy_aux<true>::__destroy<edge*>(edge*, edge*) [193]
-----------------------------------------------
                0.00    0.00       4/40          std::vector<edge, std::allocator<edge> >::~vector() [236]
                0.00    0.00      36/40          std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
[196]    0.0    0.00    0.00      40         void std::_Destroy<edge*, edge>(edge*, edge*, std::allocator<edge>&) [196]
                0.00    0.00      40/40          void std::_Destroy<edge*>(edge*, edge*) [195]
-----------------------------------------------
                0.00    0.00      36/36          std::_Vector_base<edge, std::allocator<edge> >::_M_deallocate(edge*, unsigned long) [194]
[197]    0.0    0.00    0.00      36         __gnu_cxx::new_allocator<edge>::deallocate(edge*, unsigned long) [197]
-----------------------------------------------
                0.00    0.00      36/36          std::_Vector_base<edge, std::allocator<edge> >::_M_allocate(unsigned long) [201]
[198]    0.0    0.00    0.00      36         __gnu_cxx::new_allocator<edge>::allocate(unsigned long, void const*) [198]
                0.00    0.00      36/108         __gnu_cxx::new_allocator<edge>::max_size() const [165]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
[199]    0.0    0.00    0.00      36         __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::difference_type __gnu_cxx::operator-<edge*, std::vector<edge, std::allocator<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&) [199]
                0.00    0.00      72/144         __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::base() const [162]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
[200]    0.0    0.00    0.00      36         std::vector<edge, std::allocator<edge> >::_M_check_len(unsigned long, char const*) const [200]
                0.00    0.00     144/148         std::vector<edge, std::allocator<edge> >::size() const [161]
                0.00    0.00      72/72          std::vector<edge, std::allocator<edge> >::max_size() const [183]
                0.00    0.00      36/36          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [205]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
[201]    0.0    0.00    0.00      36         std::_Vector_base<edge, std::allocator<edge> >::_M_allocate(unsigned long) [201]
                0.00    0.00      36/36          __gnu_cxx::new_allocator<edge>::allocate(unsigned long, void const*) [198]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::push_back(edge const&) [131]
[202]    0.0    0.00    0.00      36         std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
                0.00    0.00     108/112         std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator() [164]
                0.00    0.00      72/144         __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::base() const [162]
                0.00    0.00      72/72          edge* std::__uninitialized_move_a<edge*, edge*, std::allocator<edge> >(edge*, edge*, edge*, std::allocator<edge>&) [190]
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::_M_check_len(unsigned long, char const*) const [200]
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::begin() [204]
                0.00    0.00      36/36          __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::difference_type __gnu_cxx::operator-<edge*, std::vector<edge, std::allocator<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&) [199]
                0.00    0.00      36/36          std::_Vector_base<edge, std::allocator<edge> >::_M_allocate(unsigned long) [201]
                0.00    0.00      36/684         __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&) [130]
                0.00    0.00      36/40          void std::_Destroy<edge*, edge>(edge*, edge*, std::allocator<edge>&) [196]
                0.00    0.00      36/40          std::_Vector_base<edge, std::allocator<edge> >::_M_deallocate(edge*, unsigned long) [194]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::push_back(edge const&) [131]
[203]    0.0    0.00    0.00      36         std::vector<edge, std::allocator<edge> >::end() [203]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&) [181]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
[204]    0.0    0.00    0.00      36         std::vector<edge, std::allocator<edge> >::begin() [204]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&) [181]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::_M_check_len(unsigned long, char const*) const [200]
[205]    0.0    0.00    0.00      36         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [205]
-----------------------------------------------
                0.00    0.00       8/33          AdjacencyListGraph::AdjacencyListGraph(AbstractGraph const&) [219]
                0.00    0.00      25/33          AdjacencyListGraph::AdjacencyListGraph(unsigned int) [209]
[206]    0.0    0.00    0.00      33         AbstractGraph::AbstractGraph() [206]
-----------------------------------------------
                0.00    0.00      33/33          AdjacencyListGraph::~AdjacencyListGraph() [208]
[207]    0.0    0.00    0.00      33         AbstractGraph::~AbstractGraph() [207]
-----------------------------------------------
                0.00    0.00       1/33          main [5]
                0.00    0.00       4/33          edmondsKarp(AbstractGraph const&, unsigned int, unsigned int) [224]
                0.00    0.00      12/33          LevelGraph::~LevelGraph() [214]
                0.00    0.00      16/33          dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
[208]    0.0    0.00    0.00      33         AdjacencyListGraph::~AdjacencyListGraph() [208]
                0.00    0.00      33/49          AdjacencyListGraph::_clear() [192]
                0.00    0.00      33/33          AbstractGraph::~AbstractGraph() [207]
-----------------------------------------------
                0.00    0.00       1/25          main [5]
                0.00    0.00       4/25          dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
                0.00    0.00       8/25          blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
                0.00    0.00      12/25          LevelGraph::LevelGraph(unsigned int, unsigned int) [213]
[209]    0.0    0.00    0.00      25         AdjacencyListGraph::AdjacencyListGraph(unsigned int) [209]
                0.00    0.00     840/2214        std::list<neighbor_t, std::allocator<neighbor_t> >::list() [89]
                0.00    0.00      25/33          AbstractGraph::AbstractGraph() [206]
-----------------------------------------------
                0.00    0.00       8/24          AdjacencyListGraph::AdjacencyListGraph(AbstractGraph const&) [219]
                0.00    0.00       8/24          AdjacencyListGraph::operator=(AdjacencyListGraph const&) [220]
                0.00    0.00       8/24          LevelGraph::operator=(LevelGraph const&) [218]
[210]    0.0    0.00    0.00      24         AdjacencyListGraph::_construct(AbstractGraph const&) [210]
                0.00    0.00     960/2214        std::list<neighbor_t, std::allocator<neighbor_t> >::list() [89]
                0.00    0.00     960/2180        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [91]
                0.00    0.00     960/7782        std::list<neighbor_t, std::allocator<neighbor_t> >::~list() [54]
                0.00    0.00     528/5293        AdjacencyListGraph::getNbrVertices() const [76]
                0.00    0.00     480/2878        AdjacencyListGraph::getSuccessors(unsigned int) const [84]
                0.00    0.00     480/1662        AdjacencyListGraph::getPredecessors(unsigned int) const [98]
-----------------------------------------------
                0.00    0.00       8/20          LevelGraph::operator=(LevelGraph const&) [218]
                0.00    0.00      12/20          LevelGraph::~LevelGraph() [214]
[211]    0.0    0.00    0.00      20         LevelGraph::_clear() [211]
                0.00    0.00      76/806         std::list<unsigned int, std::allocator<unsigned int> >::~list() [127]
-----------------------------------------------
                0.00    0.00      12/12          dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
[212]    0.0    0.00    0.00      12         generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00    5384/47842       std::_List_iterator<neighbor_t>::operator->() const [31]
                0.00    0.00    3299/111380      std::list<neighbor_t, std::allocator<neighbor_t> >::end() [14]
                0.00    0.00    3299/71348       std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const [18]
                0.00    0.00    2982/40963       std::_List_iterator<neighbor_t>::operator++(int) [32]
                0.00    0.00    2224/6177        std::_List_iterator<unsigned int>::operator*() const [59]
                0.00    0.00    1294/5353        std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [75]
                0.00    0.00     965/63252       std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&) [30]
                0.00    0.00     924/8518        std::list<unsigned int, std::allocator<unsigned int> >::end() [48]
                0.00    0.00     924/4502        std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [79]
                0.00    0.00     892/2091        std::_List_iterator<unsigned int>::operator++(int) [92]
                0.00    0.00     552/5293        AdjacencyListGraph::getNbrVertices() const [76]
                0.00    0.00     472/7782        std::list<neighbor_t, std::allocator<neighbor_t> >::~list() [54]
                0.00    0.00     397/1394        std::list<unsigned int, std::allocator<unsigned int> >::size() const [99]
                0.00    0.00     376/1108        AdjacencyListGraph::addArc(arc_t const&) [109]
                0.00    0.00     317/1664        std::list<unsigned int, std::allocator<unsigned int> >::front() [97]
                0.00    0.00     317/1144        std::list<unsigned int, std::allocator<unsigned int> >::pop_front() [108]
                0.00    0.00     317/7329        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() [57]
                0.00    0.00     252/2214        std::list<neighbor_t, std::allocator<neighbor_t> >::list() [89]
                0.00    0.00     220/2878        AdjacencyListGraph::getSuccessors(unsigned int) const [84]
                0.00    0.00     220/2180        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [91]
                0.00    0.00      97/97          LevelGraph::addVertexToLevel(unsigned int, unsigned int) [173]
                0.00    0.00      76/155         std::list<unsigned int, std::allocator<unsigned int> >::clear() [160]
                0.00    0.00      32/4111        std::list<unsigned int, std::allocator<unsigned int> >::begin() [81]
                0.00    0.00      24/345         std::list<unsigned int, std::allocator<unsigned int> >::list() [146]
                0.00    0.00      24/806         std::list<unsigned int, std::allocator<unsigned int> >::~list() [127]
                0.00    0.00      12/1920        std::_List_iterator<neighbor_t>::_List_iterator() [95]
                0.00    0.00      12/91          std::_List_iterator<unsigned int>::_List_iterator() [174]
                0.00    0.00      12/12          LevelGraph::LevelGraph(unsigned int, unsigned int) [213]
-----------------------------------------------
                0.00    0.00      12/12          generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
[213]    0.0    0.00    0.00      12         LevelGraph::LevelGraph(unsigned int, unsigned int) [213]
                0.00    0.00      44/345         std::list<unsigned int, std::allocator<unsigned int> >::list() [146]
                0.00    0.00      12/25          AdjacencyListGraph::AdjacencyListGraph(unsigned int) [209]
-----------------------------------------------
                0.00    0.00      12/12          dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
[214]    0.0    0.00    0.00      12         LevelGraph::~LevelGraph() [214]
                0.00    0.00      12/20          LevelGraph::_clear() [211]
                0.00    0.00      12/33          AdjacencyListGraph::~AdjacencyListGraph() [208]
-----------------------------------------------
                0.00    0.00       8/8           dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
[215]    0.0    0.00    0.00       8         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
                0.00    0.00    1346/8518        std::list<unsigned int, std::allocator<unsigned int> >::end() [48]
                0.00    0.00    1346/4502        std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [79]
                0.00    0.00    1270/7782        std::list<neighbor_t, std::allocator<neighbor_t> >::~list() [54]
                0.00    0.00    1205/6177        std::_List_iterator<unsigned int>::operator*() const [59]
                0.00    0.00    1182/1662        AdjacencyListGraph::getPredecessors(unsigned int) const [98]
                0.00    0.00    1018/1018        std::list<neighbor_t, std::allocator<neighbor_t> >::size() const [117]
                0.00    0.00     943/2091        std::_List_iterator<unsigned int>::operator++(int) [92]
                0.00    0.00     328/1178        AdjacencyListGraph::getWeight(unsigned int, unsigned int) const [106]
                0.00    0.00     247/806         std::list<unsigned int, std::allocator<unsigned int> >::~list() [127]
                0.00    0.00     239/499         std::list<unsigned int, std::allocator<unsigned int> >::push_front(unsigned int const&) [133]
                0.00    0.00     239/4111        std::list<unsigned int, std::allocator<unsigned int> >::begin() [81]
                0.00    0.00     239/987         std::_List_iterator<unsigned int>::operator++() [121]
                0.00    0.00     239/247         LevelGraph::getNbrLevels() const [153]
                0.00    0.00     212/212         AdjacencyListGraph::increaseWeight(unsigned int, unsigned int, int) [155]
                0.00    0.00     164/164         std::list<neighbor_t, std::allocator<neighbor_t> >::front() [158]
                0.00    0.00     164/208         LevelGraph::getLevel(unsigned int) const [156]
                0.00    0.00     164/275         std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [151]
                0.00    0.00     116/572         AdjacencyListGraph::addArc(unsigned int, unsigned int, int) [132]
                0.00    0.00      89/89          min(int, int) [175]
                0.00    0.00      85/85          AdjacencyListGraph::rmArc(unsigned int, unsigned int) [176]
                0.00    0.00      83/345         std::list<unsigned int, std::allocator<unsigned int> >::list() [146]
                0.00    0.00      75/155         std::list<unsigned int, std::allocator<unsigned int> >::clear() [160]
                0.00    0.00      75/91          std::_List_iterator<unsigned int>::_List_iterator() [174]
                0.00    0.00      75/1920        std::_List_iterator<neighbor_t>::_List_iterator() [95]
                0.00    0.00      75/2214        std::list<neighbor_t, std::allocator<neighbor_t> >::list() [89]
                0.00    0.00      75/5353        std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [75]
                0.00    0.00      18/111380      std::list<neighbor_t, std::allocator<neighbor_t> >::end() [14]
                0.00    0.00      18/71348       std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const [18]
                0.00    0.00      13/2878        AdjacencyListGraph::getSuccessors(unsigned int) const [84]
                0.00    0.00      13/2180        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [91]
                0.00    0.00      13/7329        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() [57]
                0.00    0.00       8/5293        AdjacencyListGraph::getNbrVertices() const [76]
                0.00    0.00       8/25          AdjacencyListGraph::AdjacencyListGraph(unsigned int) [209]
                0.00    0.00       5/5           LevelGraph::rmVertexToLevel(unsigned int, unsigned int) [221]
                0.00    0.00       5/47842       std::_List_iterator<neighbor_t>::operator->() const [31]
                0.00    0.00       5/40963       std::_List_iterator<neighbor_t>::operator++(int) [32]
-----------------------------------------------
                0.00    0.00       8/8           dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
[216]    0.0    0.00    0.00       8         updateResidualNetwork(AbstractGraph&, AbstractGraph&) [216]
                0.00    0.00     276/111380      std::list<neighbor_t, std::allocator<neighbor_t> >::end() [14]
                0.00    0.00     276/71348       std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const [18]
                0.00    0.00     232/47842       std::_List_iterator<neighbor_t>::operator->() const [31]
                0.00    0.00     168/7782        std::list<neighbor_t, std::allocator<neighbor_t> >::~list() [54]
                0.00    0.00     168/5293        AdjacencyListGraph::getNbrVertices() const [76]
                0.00    0.00     160/2878        AdjacencyListGraph::getSuccessors(unsigned int) const [84]
                0.00    0.00     160/2180        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [91]
                0.00    0.00     160/7329        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() [57]
                0.00    0.00     116/297         updateArc(AbstractGraph&, unsigned int, unsigned int, int) [149]
                0.00    0.00     116/40963       std::_List_iterator<neighbor_t>::operator++(int) [32]
                0.00    0.00       8/1920        std::_List_iterator<neighbor_t>::_List_iterator() [95]
                0.00    0.00       8/2214        std::list<neighbor_t, std::allocator<neighbor_t> >::list() [89]
-----------------------------------------------
                0.00    0.00       8/8           LevelGraph::operator=(LevelGraph const&) [218]
[217]    0.0    0.00    0.00       8         LevelGraph::_construct(LevelGraph const&) [217]
                0.00    0.00      32/345         std::list<unsigned int, std::allocator<unsigned int> >::list() [146]
                0.00    0.00      32/208         LevelGraph::getLevel(unsigned int) const [156]
                0.00    0.00      32/806         std::list<unsigned int, std::allocator<unsigned int> >::~list() [127]
                0.00    0.00      32/275         std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [151]
                0.00    0.00       8/247         LevelGraph::getNbrLevels() const [153]
-----------------------------------------------
                0.00    0.00       8/8           dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
[218]    0.0    0.00    0.00       8         LevelGraph::operator=(LevelGraph const&) [218]
                0.00    0.00       8/49          AdjacencyListGraph::_clear() [192]
                0.00    0.00       8/20          LevelGraph::_clear() [211]
                0.00    0.00       8/24          AdjacencyListGraph::_construct(AbstractGraph const&) [210]
                0.00    0.00       8/8           LevelGraph::_construct(LevelGraph const&) [217]
-----------------------------------------------
                0.00    0.00       4/8           edmondsKarp(AbstractGraph const&, unsigned int, unsigned int) [224]
                0.00    0.00       4/8           dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
[219]    0.0    0.00    0.00       8         AdjacencyListGraph::AdjacencyListGraph(AbstractGraph const&) [219]
                0.00    0.00       8/33          AbstractGraph::AbstractGraph() [206]
                0.00    0.00       8/24          AdjacencyListGraph::_construct(AbstractGraph const&) [210]
-----------------------------------------------
                0.00    0.00       8/8           dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
[220]    0.0    0.00    0.00       8         AdjacencyListGraph::operator=(AdjacencyListGraph const&) [220]
                0.00    0.00       8/49          AdjacencyListGraph::_clear() [192]
                0.00    0.00       8/24          AdjacencyListGraph::_construct(AbstractGraph const&) [210]
-----------------------------------------------
                0.00    0.00       5/5           blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
[221]    0.0    0.00    0.00       5         LevelGraph::rmVertexToLevel(unsigned int, unsigned int) [221]
                0.00    0.00       5/5           std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [222]
-----------------------------------------------
                0.00    0.00       5/5           LevelGraph::rmVertexToLevel(unsigned int, unsigned int) [221]
[222]    0.0    0.00    0.00       5         std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [222]
                0.00    0.00      74/4502        std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [79]
                0.00    0.00      69/6177        std::_List_iterator<unsigned int>::operator*() const [59]
                0.00    0.00      64/987         std::_List_iterator<unsigned int>::operator++() [121]
                0.00    0.00       5/4111        std::list<unsigned int, std::allocator<unsigned int> >::begin() [81]
                0.00    0.00       5/8518        std::list<unsigned int, std::allocator<unsigned int> >::end() [48]
                0.00    0.00       5/11709       unsigned int* std::__addressof<unsigned int>(unsigned int&) [46]
                0.00    0.00       5/5           unsigned int const* std::__addressof<unsigned int const>(unsigned int const&) [223]
                0.00    0.00       5/1920        std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>) [96]
-----------------------------------------------
                0.00    0.00       5/5           std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [222]
[223]    0.0    0.00    0.00       5         unsigned int const* std::__addressof<unsigned int const>(unsigned int const&) [223]
-----------------------------------------------
                0.00    0.00       4/4           main [5]
[224]    0.0    0.00    0.00       4         edmondsKarp(AbstractGraph const&, unsigned int, unsigned int) [224]
                0.00    0.00     233/806         std::list<unsigned int, std::allocator<unsigned int> >::~list() [127]
                0.00    0.00     150/358         std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [142]
                0.00    0.00      79/79          leastArcsPath(AbstractGraph&, unsigned int, unsigned int) [178]
                0.00    0.00      79/1394        std::list<unsigned int, std::allocator<unsigned int> >::size() const [99]
                0.00    0.00      79/275         std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [151]
                0.00    0.00      75/75          lightestArc(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >) [179]
                0.00    0.00      75/75          updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int) [180]
                0.00    0.00       4/8           AdjacencyListGraph::AdjacencyListGraph(AbstractGraph const&) [219]
                0.00    0.00       4/91          std::_List_iterator<unsigned int>::_List_iterator() [174]
                0.00    0.00       4/345         std::list<unsigned int, std::allocator<unsigned int> >::list() [146]
                0.00    0.00       4/33          AdjacencyListGraph::~AdjacencyListGraph() [208]
-----------------------------------------------
                0.00    0.00       4/4           main [5]
[225]    0.0    0.00    0.00       4         flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int) [225]
                0.00    0.00    1339/1339        std::vector<edge, std::allocator<edge> >::operator[](unsigned long) [103]
                0.00    0.00     684/684         std::vector<edge, std::allocator<edge> >::push_back(edge const&) [131]
                0.00    0.00     456/456         randMinMax(unsigned int, unsigned int) [140]
                0.00    0.00     456/572         AdjacencyListGraph::addArc(unsigned int, unsigned int, int) [132]
                0.00    0.00       4/4           std::vector<edge, std::allocator<edge> >::vector() [235]
                0.00    0.00       4/5293        AdjacencyListGraph::getNbrVertices() const [76]
                0.00    0.00       4/148         std::vector<edge, std::allocator<edge> >::size() const [161]
                0.00    0.00       4/4           std::vector<edge, std::allocator<edge> >::~vector() [236]
-----------------------------------------------
                0.00    0.00       4/4           main [5]
[226]    0.0    0.00    0.00       4         dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
                0.00    0.00      16/33          AdjacencyListGraph::~AdjacencyListGraph() [208]
                0.00    0.00      12/12          generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00      12/12          LevelGraph::~LevelGraph() [214]
                0.00    0.00      12/208         LevelGraph::getLevel(unsigned int) const [156]
                0.00    0.00      12/1394        std::list<unsigned int, std::allocator<unsigned int> >::size() const [99]
                0.00    0.00      12/806         std::list<unsigned int, std::allocator<unsigned int> >::~list() [127]
                0.00    0.00       8/8           blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
                0.00    0.00       8/8           AdjacencyListGraph::operator=(AdjacencyListGraph const&) [220]
                0.00    0.00       8/8           updateResidualNetwork(AbstractGraph&, AbstractGraph&) [216]
                0.00    0.00       8/8           LevelGraph::operator=(LevelGraph const&) [218]
                0.00    0.00       4/8           AdjacencyListGraph::AdjacencyListGraph(AbstractGraph const&) [219]
                0.00    0.00       4/25          AdjacencyListGraph::AdjacencyListGraph(unsigned int) [209]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<edge>::allocator() [229]
[227]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<edge>::new_allocator() [227]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<edge>::~allocator() [230]
[228]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<edge>::~new_allocator() [228]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::_Vector_impl() [231]
[229]    0.0    0.00    0.00       4         std::allocator<edge>::allocator() [229]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<edge>::new_allocator() [227]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::~_Vector_impl() [232]
[230]    0.0    0.00    0.00       4         std::allocator<edge>::~allocator() [230]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<edge>::~new_allocator() [228]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<edge, std::allocator<edge> >::_Vector_base() [233]
[231]    0.0    0.00    0.00       4         std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::_Vector_impl() [231]
                0.00    0.00       4/4           std::allocator<edge>::allocator() [229]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<edge, std::allocator<edge> >::~_Vector_base() [234]
[232]    0.0    0.00    0.00       4         std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::~_Vector_impl() [232]
                0.00    0.00       4/4           std::allocator<edge>::~allocator() [230]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<edge, std::allocator<edge> >::vector() [235]
[233]    0.0    0.00    0.00       4         std::_Vector_base<edge, std::allocator<edge> >::_Vector_base() [233]
                0.00    0.00       4/4           std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::_Vector_impl() [231]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<edge, std::allocator<edge> >::~vector() [236]
[234]    0.0    0.00    0.00       4         std::_Vector_base<edge, std::allocator<edge> >::~_Vector_base() [234]
                0.00    0.00       4/40          std::_Vector_base<edge, std::allocator<edge> >::_M_deallocate(edge*, unsigned long) [194]
                0.00    0.00       4/4           std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::~_Vector_impl() [232]
-----------------------------------------------
                0.00    0.00       4/4           flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int) [225]
[235]    0.0    0.00    0.00       4         std::vector<edge, std::allocator<edge> >::vector() [235]
                0.00    0.00       4/4           std::_Vector_base<edge, std::allocator<edge> >::_Vector_base() [233]
-----------------------------------------------
                0.00    0.00       4/4           flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int) [225]
[236]    0.0    0.00    0.00       4         std::vector<edge, std::allocator<edge> >::~vector() [236]
                0.00    0.00       4/112         std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator() [164]
                0.00    0.00       4/40          void std::_Destroy<edge*, edge>(edge*, edge*, std::allocator<edge>&) [196]
                0.00    0.00       4/4           std::_Vector_base<edge, std::allocator<edge> >::~_Vector_base() [234]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [289]
